Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
CNG,OnCue Express #126 - C-Store,300 S Council Rd,NE corner of I-40 and Council Rd,Oklahoma City,OK,73128,,405-338-8552,E,,Public - Credit card at all times,24 hours daily,FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,35.462338,-97.654087,4/8/20,75638,2020-04-08 12:29:55 UTC,P,,,9/22/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,1,,989,,,,,,,,,Q,3600,HD,,
CNG,American Natural - Harmar Energy Centre,2 Rich Hill Rd,,Cheswick,PA,15024,,412-505-7985,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,40.54965,-79.832323,12/12/19,75666,2020-04-15 15:34:55 UTC,P,,,7/4/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,2,,1400,16239,,,,,,,,Q,3600,HD,,
CNG,TruStar Energy - Fort Myers,5345 Dividend Dr,,Fort Myers,FL,33905,,678-215-2762,E,,Public - Credit card at all times,24 hours daily,A Comdata D FuelMan M V,,Q,3600,,,,,,,200-9,26.638634,-81.806279,4/8/20,75688,2020-04-08 12:29:55 UTC,P,,,5/1/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,HD,,
CNG,SoCalGas - Murrieta,41376 Guava St,"Take I-15 towards San Diego, take exit 64 for Murrietta Hot Springs Rd., turn right onto Murrieta Hopt Springs Rd., turn left onto Jefferson Ave., turn left onto Guava Street.",Murrieta,CA,92562,,213-244-5681,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,33.545881,-117.191846,4/8/19,75776,2020-02-17 17:55:20 UTC,T,,,10/22/15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2,,524,31968,,,,,,,,Q,3600,HD,,
CNG,GAIN Clean Fuel - Greensburg,1564 Roseytown Rd,,Greensburg,PA,15601,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,40.30982,-79.508816,3/3/20,75801,2020-03-03 21:13:47 UTC,P,,,4/15/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,506,75000,,,,,,,,Q,3600,HD,,
CNG,American Natural Gas,1145 Chili Ave,Exit 19 off of I-390,Gates,NY,14624,,866-264-6220,E,,Public - Credit card at all times,24 hours daily,A D M V Wright_Exp,,Q,3600,,,,,,,200-9,43.139294,-77.666717,3/3/20,75843,2020-03-03 21:13:47 UTC,P,,,5/25/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,2000,,,,,,,,,Q,3600,HD,,
CNG,American Natural Gas,7253 Oswego Rd,Less than one mile from exit 38 on I-90,Liverpool,NY,13088,,866-264-6220,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Wright_Exp,,Q,3600,,,,,,,200-9,43.120271,-76.220444,3/3/20,75845,2020-03-03 21:13:47 UTC,P,,,7/3/17,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,HD,,
CNG,American Natural Gas,1560 Winchester Hwy,,Fayetteville,TN,37334,,866-264-6220,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Wright_Exp,,Q,3600,,,,,,,200-9,35.165628,-86.535068,3/3/20,75846,2020-03-03 21:13:47 UTC,P,,,1/15/17,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,,1000,129501,,,,,,,,Q,3600,HD,,
CNG,Love's Travel Stop #604,2700 E Highway 33,"I-35, Exit 157",Guthrie,OK,73044,,405-260-1493,E,,Public,24 hours daily,A Cash Checks D FuelMan GasCard M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,35.87844,-97.392471,8/8/19,75900,2020-01-21 18:34:38 UTC,P,,,5/25/16,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,4,,,,,,,,,,,Q,3600,HD,,
CNG,American Natural Gas,10405 E 40th Ave,,Denver,CO,80239,,866-264-6220,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FuelMan M TCH Tchek V Wright_Exp,,Q,3600,,,,,,,200-9,39.773537,-104.867049,3/3/20,75921,2020-03-03 21:13:47 UTC,P,,,5/2/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,,2970,69426,,,,,,,,Q,3600,HD,,
CNG,Atlanta Gas Light - Cumming Service Center,1480 Oak Industrial Ln,,Cumming,GA,30041,,,E,,Private,,,,Q,3600,,,,,,,200-9,34.158972,-84.159288,3/3/20,76192,2020-03-03 21:13:47 UTC,T,,,6/7/16,,MD,,,,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,Q,3600,MD,,
CNG,Easter Seals,24 Stott Ave,,Norwich,CT,6360,,,E,,Private,,,,T,3600,,,,,,,200-9,41.575804,-72.1101,4/8/19,76312,2020-02-24 16:37:41 UTC,P,,,5/15/16,,LD,,,,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,T,3600,LD,,
CNG,Republic Services,4935 Robison Rd,,Indianapolis,IN,46268,,,E,,Private,,,,Q,3600,,,,,,,200-9,39.919712,-86.246128,1/13/20,76904,2020-01-21 18:34:38 UTC,P,,,7/15/15,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,Q,3600,HD,,
CNG,Opis Energy,121 N Jenkins Rd,At the Port Consolidated truck stop off I-95.,Fort Pierce,FL,34947,,,P,3/2/20,PLANNED - not yet accessible (Public - Credit card at all times),24 hours daily,A D M V Wright_Exp,,Q,3600,,,,,,,200-9,27.449038,-80.383881,1/13/20,76953,2020-02-24 20:37:37 UTC,P,,,,,HD,,,,US,,,,PRÉVU - pas encore accessible (Public - Carte de crédit en tout temps),,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,600,25000,,,,,,,,Q,3600,HD,,
CNG,IGS CNG Services - Montgomery County Solid Waste,2750 Cardington Rd,located off of I75 just south of Dayton.,Moraine,OH,45439,,877-742-4476,E,,Public - Credit card at all times,24 hours daily,A Comdata D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,39.713376,-84.214739,10/4/19,76974,2020-03-27 17:55:51 UTC,LG,,,6/29/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,3,,1500,,,,,,,,,Q,3600,HD,,
CNG,Riverview Land Preserve,20863 Grange Rd,,Riverview,MI,48193,,734-281-4263,E,,Public - Credit card at all times,"7am-5pm M-F, 7am-12pm Sat; contact station to set up a billing account",FuelMan M V,,Q,3600,,,,,,,200-9,42.159744,-83.212429,6/9/20,77051,2020-06-09 16:47:26 UTC,LG,,,5/15/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,LANDFILL,,,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - Bronx NY,1361 Ryawa Ave,,Bronx,NY,10474,,866-809-4869,E,,Public,24 hours daily,,,Q,3600,,,,,,,200-9,40.805695,-73.880803,8/8/19,77158,2020-01-21 18:34:38 UTC,P,,,7/10/19,,HD,,,,US,,,,Public,,public,,,STANDALONE_STATION,1,,,,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - Westhampton Beach,Gabreski Airport,,Westhampton Beach,NY,11978,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,40.84,-72.63,9/9/19,77159,2020-01-21 18:34:38 UTC,P,,,7/15/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,1,,,,,,,,,,,Q,3600,HD,,
CNG,Dinuba Transit Center,1092 County Route J40,,Dinuba,CA,93618,,559-591-5924,E,,Public - Card key at all times,24 hours daily; contact 559-591-5924 to arrange fuel card,,,Q,3600,,,,,,,GPS,36.5311181,-119.382897,5/6/20,77205,2020-05-06 17:56:57 UTC,LG,,,10/15/16,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,MUNI_GOV,2,,,,,,,,,,,Q,3600,HD,,
CNG,First Piedmont Waste Solutions,2174 S Boston Rd,,Danville,VA,24540,,,E,,Private,,,,T,3600,,,,,,,200-9,36.580163,-79.309071,2/6/19,77218,2020-01-21 18:34:38 UTC,P,,,12/23/13,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,Recology South Valley,1351 Pacheco Pass Hwy,,Gilroy,CA,95020,,,E,,Private,,,,T,3600,,,,,,,GPS,37.00389061,-121.538861,5/9/19,77333,2020-06-15 13:28:37 UTC,P,,,8/1/16,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,T,3600,HD,,
CNG,Clean Energy - Salt Lake City,991 W 2100 S,LCNG station,Salt Lake City,UT,84101,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy Comdata D EFS FuelMan M Proprietor Speedway TCH Tchek V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,40.725703,-111.920726,1/13/20,77335,2020-01-21 18:34:38 UTC,P,,,9/15/18,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3000 3600,HD,,
CNG,Birmingham Jefferson County Transit Authority,3105 8th Ave N,Southwest corner of 8th Ave N and 32nd St N,Birmingham,AL,35203,,205-521-0170,E,,Private,,,,Q,3600,,,,,,,200-9,33.528486,-86.794315,12/12/19,77563,2020-01-21 18:34:38 UTC,LG,,,7/15/07,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,2,,,,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - Homewood Disposal,1501 W 175th St,,Homewood,IL,60430,,708-798-1004,E,,Public - Credit card at all times,"6am-6pm M-F, 6am-11am Sat",CleanEnergy D FleetOne M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,41.571315,-87.653619,9/9/19,77601,2020-01-21 18:34:38 UTC,P,,,8/11/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3600,HD,,
CNG,Grand Canyon National Park,Grand Canyon,,Grand Canyon,AZ,86023,,,E,,Private,,,,,,,,,,,,GPS,33.3215399,-111.9918293,1/13/20,77737,2020-01-21 18:34:38 UTC,FG,16,Department of the Interior,8/15/16,,HD,,,,US,,,,Privé,,private,,DOI,NATL_PARK,,,,,,,,,,,,,,HD,,
CNG,Giant Eagle - Warehouse,5300 Richmond Rd,,Bedford Heights,OH,44146,,216-591-2800,E,,Private,,,,Q,3600,,,,,,,200-9,41.417166,-81.501414,6/9/20,77935,2020-06-09 16:47:26 UTC,P,,,1/1/14,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,2,,1200,,,,,,,,,Q,3600,HD,,
CNG,United Parcel Service,1320 Shore St,"Highway 80, exit Harbor Street in Sacramento, go south to Port of Sacramento, take a left onto Del Monte Street, then left onto Shore, and go on the left inside the UPS yard. Check in with the UPS guard at the gate.",West Sacramento,CA,95691,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,M Trillium V Voyager,,Q,3000 3600,,,,,,,200-8,38.572721,-121.546207,6/9/20,77947,2020-06-09 16:47:26 UTC,P,,,1/15/99,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3000 3600,MD,,
CNG,Go Sparq - Lawton,2098 SW 6th St,,Lawton,OK,73501,,,E,,Private,,,,T,3600,,,,,,,200-8,34.584172,-98.396813,1/13/20,78147,2020-03-09 20:56:59 UTC,P,,,12/22/16,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,T,3600,HD,,
CNG,Go Sparq - Lawton,2098 SW 6th St,,Lawton,OK,73501,,,E,,Public - Credit card at all times,24 hours daily; contact station at 844-772-7764 to arrange fuel card,A D EFS FuelMan GasCard M Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,34.584172,-98.396813,1/13/20,78148,2020-03-09 20:56:59 UTC,P,,,12/22/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,720,225,,,,,,,,Q,3600,HD,,
CNG,Sparq - El Reno,1515 S Rock Island Ave,"Co-located at the Oklahoma Environmental Management Authority offices, along Highway 81",El Reno,OK,73036,,844-772-7764,E,,Public - Credit card at all times,24 hours daily,A D FuelMan GasCard M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,35.514933,-97.948691,1/13/20,78255,2020-03-09 20:56:59 UTC,P,,,12/23/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3600,HD,,
CNG,Knoxville Utilities Board,1820 3rd Creek Rd,,Knoxville,TN,37921,,865-558-2720,E,,Public - Credit card at all times,24 hours daily,D M V Voyager,,Q,3600,,,,,,,200-8,35.966518,-83.991825,8/8/19,78289,2020-01-21 18:34:38 UTC,T,,,1/13/17,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,HD,,
CNG,GAIN Clean Fuel - Laredo,15668 N Highway 83,Near the intersection of I-35 and Highway 83,Laredo,TX,78045,,903-753-0242  800-438-7912,E,,Public - Credit card at all times,24 hours daily; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,27.7695094,-99.4462602,3/3/20,78773,2020-03-03 21:13:47 UTC,P,,,9/12/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,,2200,78000,,,,,,,,Q,3600,HD,,
CNG,EDCO Disposal - Escondido,1035 W Washington St,,Escondido,CA,92025,,,E,,Private,,,,Q,3600,,,,,,,200-9,33.121924,-117.098918,12/12/19,79250,2020-01-21 18:34:38 UTC,P,,,1/1/16,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,Q,3600,HD,,
CNG,EDCO Disposal - Signal Hill,950 E 27th St,,Signal Hill,CA,90755,,,E,,Private,,,,Q,3600,,,,,,,200-9,33.805557,-118.1812,12/12/19,79252,2020-01-21 18:34:38 UTC,P,,,9/15/16,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,Q,3600,HD,,
CNG,Trillium,8711 Lampson Ave,,Garden Grove,CA,92841,,,E,,Private,,,,Q,3600,,,,,,,200-8,33.781184,-117.980603,10/4/19,79253,2020-01-21 18:34:38 UTC,P,,,1/1/14,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,Q,3600,HD,,
CNG,Trillium,750-770 Zerega Ave,,Bronx,NY,10473,,800-920-1166,E,,Private,,,,Q,3600,,,,,,,200-9,40.82289,-73.841375,12/12/19,79256,2020-01-21 18:34:38 UTC,LG,,,3/1/16,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,Q,3600,HD,,
CNG,Trillium,1000 Military Rd,,Buffalo,NY,14217,,800-920-1166,E,,Private,,,,Q,3600,,,,,,,200-9,42.958917,-78.890221,12/12/19,79257,2020-01-21 18:34:38 UTC,LG,,,1/22/16,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,Q,3600,HD,,
CNG,Trillium,48-05 Grand Ave,,Maspeth,NY,11378,,,E,,Private,,,,Q,3600,,,,,,,GPS,40.7174297,-73.9224295,1/13/20,79258,2020-01-21 18:34:38 UTC,LG,,,1/1/16,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,Q,3600,HD,,
CNG,Trillium,279 Warehouse Way,,Mehoopany,PA,18657,,,E,,Private,,,,Q,3600,,,,,,,200-8,41.600862,-76.018425,8/8/19,79259,2020-01-21 18:34:38 UTC,P,,,8/15/12,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,HD,,
CNG,Trillium,4102 E Loop 1604 N,,San Antonio,TX,78233,,800-920-1166,T,,TEMPORARILY UNAVAILABLE (Public - Credit card at all times),24 hours daily,A Comdata D EFS M TCH Tchek Trillium V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,29.600812,-98.412294,1/13/20,79262,2020-01-21 18:34:38 UTC,P,,,,,HD,,,,US,,,,TEMPORAIREMENT SUSPENDU (Public - Carte de crédit en tout temps),,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,4,,,,,,,,,,,Q,3600,HD,,
CNG,Trillium,121 S Stanfield Rd,S Stanfield Rd and Commerce Center Blvd,Troy,OH,45373,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D EFS M TCH Tchek Trillium V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,40.04622947,-84.23977395,12/12/19,79264,2020-01-21 18:34:38 UTC,P,,,11/20/15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,HD,,
CNG,Trillium - Cambria County Transit Authority,502 Maple Ave,,Johnstown,PA,15901,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D M Trillium Voyager Wright_Exp,,Q,3600,,,,,,,200-9,40.334523,-78.900235,8/8/19,79266,2020-01-21 18:34:38 UTC,SG,,,4/20/17,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3600,HD,,
CNG,Trillium - Central Pennsylvania Transportation Authority,415 Zarfoss Dr,,York,PA,17404,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D M Trillium V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,39.944688,-76.793636,8/8/19,79267,2020-01-21 18:34:38 UTC,SG,,,6/15/17,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,HD,,
CNG,TruStar Energy - Rogue Green Fuels LLC,1125 Anthony Way,,White City,OR,97503,,844-226-0256,E,,Public - Credit card at all times,24 hours daily,A Comdata D FuelMan M V,,Q,3600,,,,,,,GPS,42.4273604,-122.8719675,4/8/20,79328,2020-04-08 12:29:55 UTC,P,,,10/5/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,1359,,,,,,,,,Q,3600,HD,,
CNG,Kentuckiana Cleanfuel,2490 Commerce Blvd,Just east of the I-75 and I-275 exit in northwest Cincinnati; Mosteller exit.,Sharonville,OH,45241,,502-452-6312,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,39.289201,-84.425955,5/6/20,79415,2020-05-06 17:56:57 UTC,P,,,3/1/17,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,,1854,,,,,,,,,Q,3600,HD,,
CNG,City of Chesapeake,905 Executive Blvd,,Chesapeake,VA,23320,,757-382-3375,E,,Public - Credit card at all times,24 hours daily,CleanEnergy M V,,Q,3600,,,,,,,200-8,36.755694,-76.224619,2/6/19,79934,2020-01-21 18:34:38 UTC,LG,,,11/29/17,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,,898,17500,,,,,,,,Q,3600,HD,,
CNG,OneStop Fueling,1800 W 181st St S,,Mounds,OK,74047,,918-238-2020,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,35.901076,-96.016824,8/8/19,79955,2020-01-21 18:34:38 UTC,P,,,11/17/16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,1359,54371,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - FedEx Freight,8100 S Bryant Ave,,Oklahoma City,OK,73149,,,E,,Private,,,,B,3600,,,,,,,200-9,35.38595,-97.457986,4/8/20,79994,2020-04-08 12:29:55 UTC,P,,,10/11/16,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,B,3600,HD,,
CNG,City of Fort Collins,835 Wood St,,Fort Collins,CO,80521,,,E,,Private - Government only,,,,Q,3600,,,,,,,200-9,40.599089,-105.09199,11/8/19,80163,2020-01-21 18:34:38 UTC,LG,,,12/14/16,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,Q,3600,HD,,
CNG,Valley Transit,1401 W Rose St,,Walla Walla,WA,99362,,,E,,Private,,,,Q,3600,,,,,,,200-9,46.058853,-118.362292,7/9/19,80312,2020-01-21 18:34:38 UTC,P,,,11/24/16,,HD,,,,US,,,,Privé,,private,,,TRAVEL_CENTER,,,,,,,,,,,,Q,3600,HD,,
CNG,"Oreapolis Energy, LLC",108 E Bay Rd,,Plattsmouth,NE,68048,,800-755-4582,E,,Public,24 hours daily,A Cash Checks D M V,,Q,3600,,,,,,,200-9,41.04622,-95.915192,3/3/20,80512,2020-03-03 21:13:47 UTC,P,,,7/1/19,,HD,,,,US,,,,Public,,public,,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,HD,,
CNG,Huntington Beach Union High School District,7180 Yorktown Ave,,Huntington Beach,CA,92648,,,E,,Private,,,,B,3600,,,,,,,200-8,33.679296,-118.003893,7/9/19,80513,2020-01-21 18:34:38 UTC,LG,,,3/12/18,,HD,,,,US,,,,Privé,,private,,,SCHOOL,,,,,,,,,,,,B,3600,HD,,
CNG,Lindsay Unified School District,250 N Harvard Ave,,Lindsay,CA,93247,,,E,,Private,,,,T,3600,,,,,,,200-8,36.20633,-119.082552,5/9/19,80514,2020-06-16 19:52:26 UTC,LG,,,12/28/17,,HD,,,,US,,,,Privé,,private,,,SCHOOL,,,,,,,,,,,,T,3600,HD,,
CNG,Revolution CNG - Sanger Unified School District,1199 Commerce Way,,Sanger,CA,93657,,,P,11/15/20,PLANNED - not yet accessible (Public - Credit card at all times),24 hours daily,M V,,Q,3600,,,,,,,200-9,36.68084,-119.553166,5/6/20,80515,2020-05-06 17:56:57 UTC,LG,,,,,HD,,,,US,,,,PRÉVU - pas encore accessible (Public - Carte de crédit en tout temps),,public,CREDIT_CARD_ALWAYS,,SCHOOL,1,,,,,,,,,,,Q,3600,HD,,
CNG,City of San Diego,8353 Miramar Pl,Fueling of City of San Diego refuse and recycling collection vehicles,San Diego,CA,92121,,,E,,Private - Government only,,,,T,3600,,,,,,,200-9,32.878975,-117.177812,5/9/19,80531,2020-06-12 15:30:01 UTC,LG,,,4/17/17,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,T,3600,HD,,
CNG,Puget Sound Energy,6500 Ursula Pl S,,Seattle,WA,98108,,,E,,Private - Fleet customers only,Contact 425-456-2541 for fueling access,,,Q,3000 3600,,,,,,,GPS,47.54527283,-122.3087234,1/13/20,80532,2020-05-14 20:12:13 UTC,P,,,4/15/92,,HD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,UTILITY,,,824,,,,,,,,,Q,3000 3600,HD,,
CNG,Clean Energy - Republic Services,1680 Edgeworth Ave,,Daly City,CA,94015,,,E,,Private,,,,T,3600,,,,,,,200-9,37.686525,-122.474651,12/12/19,81163,2020-06-16 19:29:50 UTC,P,,,10/15/16,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,T,3600,HD,,
CNG,Clean Energy - Jacksonville Transportation Authority (Private),50 N Myrtle Ave,,Jacksonville,FL,32204,,,E,,Private,,,,Q,3600,,,,,,,200-8,30.329657,-81.676572,7/9/19,81313,2020-01-21 18:34:38 UTC,P,,,2/7/17,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,Q,3600,HD,,
CNG,Lextran,200 W Loudon St,,Lexington,KY,40508,,,E,,Private,,,,Q,3600,,,,,,,200-9,38.061493,-84.487013,12/12/19,81375,2020-01-21 18:34:38 UTC,LG,,,2/3/17,,HD,,,,US,,,,Privé,,private,,,TRAVEL_CENTER,,,,,,,,,,,,Q,3600,HD,,
CNG,Trillium - Gunnison Valley Rural Transportation Authority,508 W Tomichi Ave,U.S. Highway 50; in the parking lot of Gunnison Tire,Gunnison,CO,81230,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M Trillium V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,38.544802,-106.932525,11/8/19,81564,2020-01-21 18:34:38 UTC,P,,,12/12/17,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,2,,,,,,,,,,,Q,3600,HD,,
CNG,Love's Trillium - Miami-Dade County Metrobus,3300 NW 32nd Ave,,Miami,FL,33142,,,E,,Private,,,,Q,3600,,,,,,,200-9,25.80506,-80.250876,1/13/20,81714,2020-01-21 18:34:38 UTC,P,,,12/19/19,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,Q,3600,HD,,
